p2,p1,Genotype,value,trait,pop,FID,p1t,p2t,HPH,pHPH,MPH,pMPH
Z017,Z012,Z012xZ017,593.777777777784,KC,Diallel,Z000,118.227402728785,220.694328705328,373.083449072456,1.69049857901242,475.550375048999,4.02233631182711
Z017,Z011,Z011xZ017,364.333333333336,KC,Diallel,Z000,132.081725049972,220.694328705328,143.639004628008,0.650850456695674,232.251608283364,1.75839320841315
Z017,Z006,Z006xZ017,623.777777777786,KC,Diallel,Z000,150.85262653538,220.694328705328,403.083449072458,1.82643320033229,472.925151242406,3.13501436537129
Z017,Z007,Z007xZ017,541.111111111121,KC,Diallel,Z000,78.7091692819893,220.694328705328,320.416782405793,1.45185779936201,462.401941829132,5.87481669603825
Z017,Z010,Z010xZ017,675.555555555563,KC,Diallel,Z000,113.586149447402,220.694328705328,454.861226850235,2.06104628749916,561.969406108161,4.9475170066258
Z017,Z002,Z002xZ017,601.888888888896,KC,Diallel,Z000,196.158335961917,220.694328705328,381.194560183568,1.72725127292483,405.730552926979,2.0683829261569
Z017,Z005,Z005xZ017,724.444444444447,KC,Diallel,Z000,56.0386479526693,220.694328705328,503.750115739119,2.28256937409447,668.405796491778,11.9275860662505
Z017,Z009,Z009xZ017,531.666666666677,KC,Diallel,Z000,85.9356684283522,220.694328705328,310.972337961349,1.40906356672428,445.730998238325,5.18679852487501
Z017,Z016,Z016xZ017,545.444444444448,KC,Diallel,Z000,215.268216407689,220.694328705328,324.75011573912,1.47149280021929,330.176228036759,1.53378995537107
Z018,Z007,Z007xZ018,374.44444444444,KC,Diallel,Z000,78.7091692819893,156.584197238157,217.860247206283,1.39132971940283,295.735275162451,3.75731668699142
Z018,Z006,Z006xZ018,595.222222222224,KC,Diallel,Z000,150.85262653538,156.584197238157,438.638024984067,2.80129178244545,444.369595686844,2.94571997778656
Z018,Z005,Z005xZ018,409.33333333335,KC,Diallel,Z000,56.0386479526693,156.584197238157,252.749136095193,1.61414204340668,353.294685380681,6.30448267915165
Z018,Z013,Z013xZ018,548.509601895019,KC,Diallel,Z000,83.5714970844131,156.584197238157,391.925404656862,2.5029690835325,464.938104810606,5.56335737698926
Z018,Z016,Z016xZ018,412.222222222229,KC,Diallel,Z000,215.268216407689,156.584197238157,196.95400581454,0.914923759304697,196.95400581454,0.914923759304697
Z018,Z012,Z012xZ018,316.603411303779,KC,Diallel,Z000,118.227402728785,156.584197238157,160.019214065622,1.02193718707285,198.376008574994,1.6779190271994
Z018,Z008,Z008xZ018,418.111111111112,KC,Diallel,Z000,168.207079141489,156.584197238157,249.904031969623,1.48569271427283,249.904031969623,1.48569271427283
Z018,Z015,Z015xZ018,674.666666666673,KC,Diallel,Z000,123.974291841682,156.584197238157,518.082469428516,3.30865105525647,550.692374824991,4.44198846909517
Z019,Z001,Z001xZ019,519.944444444451,KC,Diallel,Z000,177.558410700818,170.14867996889,342.386033743633,1.92830084698463,342.386033743633,1.92830084698463
Z019,Z005,Z005xZ019,662.600916050808,KC,Diallel,Z000,56.0386479526693,170.14867996889,492.452236081918,2.89424658582105,606.562268098139,10.8239989767499
Z019,Z014,Z014xZ019,578.222222222228,KC,Diallel,Z000,223.648940735537,170.14867996889,354.573281486691,1.58540112159964,354.573281486691,1.58540112159964
Z019,Z006,Z006xZ019,698.22222222223,KC,Diallel,Z000,150.85262653538,170.14867996889,528.07354225334,3.10360058244291,547.36959568685,3.62850557035859
Z019,Z002,Z002xZ019,445.444444444437,KC,Diallel,Z000,196.158335961917,170.14867996889,249.28610848252,1.27084126840736,249.28610848252,1.27084126840736
Z019,Z016,Z016xZ019,636.611111111117,KC,Diallel,Z000,215.268216407689,170.14867996889,421.342894703428,1.95729263583186,421.342894703428,1.95729263583186
Z019,Z011,Z011xZ019,378.777777777787,KC,Diallel,Z000,132.081725049972,170.14867996889,208.629097808897,1.22615760432019,246.696052727815,1.86775310993614
Z020,Z010,Z010xZ020,503.444444444454,KC,Diallel,Z000,113.586149447402,86.7942744726479,389.858294997052,3.43226966398383,389.858294997052,3.43226966398383
Z020,Z001,Z001xZ020,569.388888888894,KC,Diallel,Z000,177.558410700818,86.7942744726479,391.830478188076,2.20676946049208,391.830478188076,2.20676946049208
Z020,Z008,Z008xZ020,299.682600839262,KC,Diallel,Z000,168.207079141489,86.7942744726479,131.475521697773,0.781628944327492,131.475521697773,0.781628944327492
Z020,Z017,Z017xZ020,607.167529938567,KC,Diallel,Z000,220.694328705328,86.7942744726479,386.473201233239,1.75116960866384,386.473201233239,1.75116960866384
Z020,Z016,Z016xZ020,382.166666666673,KC,Diallel,Z000,215.268216407689,86.7942744726479,166.898450258984,0.775304655021161,166.898450258984,0.775304655021161
Z020,Z018,Z018xZ020,521.555555555561,KC,Diallel,Z000,156.584197238157,86.7942744726479,364.971358317404,2.33083136583892,364.971358317404,2.33083136583892
Z020,Z005,Z005xZ020,458.666666666668,KC,Diallel,Z000,56.0386479526693,86.7942744726479,371.87239219402,4.28452676692644,402.628018713999,7.18482749715985
Z020,Z011,Z011xZ020,403.722950829072,KC,Diallel,Z000,132.081725049972,86.7942744726479,271.6412257791,2.0566147638996,271.6412257791,2.0566147638996
Z020,Z009,Z009xZ020,317.333333333339,KC,Diallel,Z000,85.9356684283522,86.7942744726479,230.539058860691,2.65615514688521,231.397664904987,2.69268476218244
Z020,Z015,Z015xZ020,600.444444444451,KC,Diallel,Z000,123.974291841682,86.7942744726479,476.470152602769,3.84329803804189,476.470152602769,3.84329803804189
Z020,Z002,Z002xZ020,552.000000000007,KC,Diallel,Z000,196.158335961917,86.7942744726479,355.84166403809,1.81405323558197,355.84166403809,1.81405323558197
Z020,Z014,Z014xZ020,663.490054659846,KC,Diallel,Z000,223.648940735537,86.7942744726479,439.841113924309,1.96665860557067,439.841113924309,1.96665860557067
Z021,Z019,Z019xZ021,529.277777777784,KC,Diallel,Z000,170.14867996889,175.555073386019,353.722704391765,2.01488169820067,359.129097808894,2.11067813088269
Z021,Z013,Z013xZ021,596.777777777786,KC,Diallel,Z000,83.5714970844131,175.555073386019,421.222704391767,2.39937642511511,513.206280693373,6.14092482003761
Z021,Z007,Z007xZ021,477.77777777778,KC,Diallel,Z000,78.7091692819893,175.555073386019,302.222704391761,1.72152646211038,399.068608495791,5.07016669260042
Z021,Z012,Z012xZ021,512.847950829069,KC,Diallel,Z000,118.227402728785,175.555073386019,337.29287744305,1.92129381929848,394.620548100284,3.3378095009458
Z021,Z017,Z017xZ021,576.888888888896,KC,Diallel,Z000,220.694328705328,175.555073386019,356.194560183568,1.61397242182494,356.194560183568,1.61397242182494
Z021,Z015,Z015xZ021,475.666666666678,KC,Diallel,Z000,123.974291841682,175.555073386019,300.111593280659,1.70950111262669,351.692374824996,2.83681696907061
Z021,Z016,Z016xZ021,534.000000000005,KC,Diallel,Z000,215.268216407689,175.555073386019,318.731783592316,1.48062630383243,318.731783592316,1.48062630383243
Z021,Z001,Z001xZ021,618.166666666676,KC,Diallel,Z000,177.558410700818,175.555073386019,440.608255965858,2.48148344100845,440.608255965858,2.48148344100845
Z021,Z010,Z010xZ021,585.22222222223,KC,Diallel,Z000,113.586149447402,175.555073386019,409.667148836211,2.33355345951988,471.636072774828,4.15223224899641
Z021,Z003,Z003xZ021,596.222222222233,KC,Diallel,Z000,102.820803745278,175.555073386019,420.667148836214,2.39621185946151,493.401418476955,4.79865358472861
Z021,Z002,Z002xZ021,542.222222222227,KC,Diallel,Z000,196.158335961917,175.555073386019,346.06388626031,1.76420688197261,346.06388626031,1.76420688197261
Z021,Z011,Z011xZ021,441.000000000006,KC,Diallel,Z000,132.081725049972,175.555073386019,265.444926613987,1.51203221584097,308.918274950034,2.33884191649645
Z021,Z006,Z006xZ021,606.516682743097,KC,Diallel,Z000,150.85262653538,175.555073386019,430.961609357078,2.45485135259782,455.664056207717,3.02059080224797
Z021,Z020,Z020xZ021,497.266666666673,KC,Diallel,Z000,86.7942744726479,175.555073386019,321.711593280654,1.83253942523928,410.472392194025,4.72925656315475
Z021,Z021,Z021xZ021,275.225136649602,KC,Diallel,Z000,175.555073386019,175.555073386019,99.670063263583,0.56774242601593,99.670063263583,0.56774242601593
Z021,Z014,Z014xZ021,632.928447448977,KC,Diallel,Z000,223.648940735537,175.555073386019,409.27950671344,1.83000869741391,409.27950671344,1.83000869741391
Z022,Z020,Z020xZ022,542.117270956994,KC,Diallel,Z000,86.7942744726479,275.007438467112,267.109832489882,0.971282209596762,455.322996484346,5.2460026799099
Z022,Z010,Z010xZ022,421.66666666667,KC,Diallel,Z000,113.586149447402,275.007438467112,146.659228199558,0.533291859365822,308.080517219268,2.71230707897119
Z022,Z003,Z003xZ022,609.111111111121,KC,Diallel,Z000,102.820803745278,275.007438467112,334.103672644009,1.21488958446469,506.290307365843,4.92400651350767
Z022,Z005,Z005xZ022,655.333333333339,KC,Diallel,Z000,56.0386479526693,275.007438467112,380.325894866227,1.3829658462555,599.29468538067,10.6943102175991
Z022,Z016,Z016xZ022,533.938173323587,KC,Diallel,Z000,215.268216407689,275.007438467112,258.930734856475,0.941540840857802,318.669956915898,1.48033909619235
Z022,Z017,Z017xZ022,509.500000000006,KC,Diallel,Z000,220.694328705328,275.007438467112,234.492561532894,0.852677159715943,288.805671294678,1.30862298541569
Z022,Z007,Z007xZ022,551.888888888891,KC,Diallel,Z000,78.7091692819893,275.007438467112,276.881450421779,1.00681440460343,473.179719606902,6.01174836328983
Z022,Z006,Z006xZ022,691.722950829071,KC,Diallel,Z000,150.85262653538,275.007438467112,416.715512361959,1.51528814887599,540.870324293691,3.58542198910165
Z022,Z011,Z011xZ022,483.611137867179,KC,Diallel,Z000,132.081725049972,275.007438467112,208.603699400067,0.758538389226202,351.529412817207,2.66145382856113
Z022,Z012,Z012xZ022,573.222950829073,KC,Diallel,Z000,118.227402728785,275.007438467112,298.215512361961,1.08439071329929,454.995548100288,3.84847791289176
Z022,Z014,Z014xZ022,684.555555555562,KC,Diallel,Z000,223.648940735537,275.007438467112,409.54811708845,1.48922559830114,460.906614820025,2.06084863762017
Z022,Z002,Z002xZ022,526.888888888882,KC,Diallel,Z000,196.158335961917,275.007438467112,251.88145042177,0.915907772625184,330.730552926965,1.68603873653972
Z022,Z021,Z021xZ022,556.777777777784,KC,Diallel,Z000,175.555073386019,275.007438467112,281.770339310672,1.02459170152363,381.222704391765,2.1715276980547
Z022,Z001,Z001xZ022,501.555555555552,KC,Diallel,Z000,177.558410700818,275.007438467112,226.54811708844,0.82378905222061,323.997144854734,1.82473555364641
Z022,Z019,Z019xZ022,515.222222222228,KC,Diallel,Z000,170.14867996889,275.007438467112,240.214783755116,0.873484677702066,345.073542253338,2.02807063984529
Z023,Z015,Z015xZ023,576.111111111117,KC,Diallel,Z000,123.974291841682,161.186876178216,414.924234932901,2.57418125328107,452.136819269435,3.64702078594507
Z023,Z017,Z017xZ023,544.555555555562,KC,Diallel,Z000,220.694328705328,161.186876178216,323.861226850234,1.46746510773575,323.861226850234,1.46746510773575
Z023,Z001,Z001xZ023,490.000000000003,KC,Diallel,Z000,177.558410700818,161.186876178216,312.441589299185,1.75965524846718,312.441589299185,1.75965524846718
Z023,Z022,Z022xZ023,448.444444444451,KC,Diallel,Z000,275.007438467112,161.186876178216,173.437005977339,0.630662962951383,173.437005977339,0.630662962951383
Z023,Z020,Z020xZ023,465.000000000006,KC,Diallel,Z000,86.7942744726479,161.186876178216,303.81312382179,1.88485024975532,378.205725527358,4.35749624990004
Z023,Z023,Z023xZ023,173.426968751218,KC,Diallel,Z000,161.186876178216,161.186876178216,12.240092573002,0.0759372776693603,12.240092573002,0.0759372776693603
Z023,Z007,Z007xZ023,395.777777777781,KC,Diallel,Z000,78.7091692819893,161.186876178216,234.590901599565,1.45539703455876,317.068608495792,4.02835668814949
Z023,Z008,Z008xZ023,478.555555555567,KC,Diallel,Z000,168.207079141489,161.186876178216,310.348476414078,1.84503813988129,310.348476414078,1.84503813988129
Z023,Z014,Z014xZ023,528.666666666676,KC,Diallel,Z000,223.648940735537,161.186876178216,305.017725931139,1.36382370034035,305.017725931139,1.36382370034035
Z023,Z013,Z013xZ023,373.847950829078,KC,Diallel,Z000,83.5714970844131,161.186876178216,212.661074650862,1.3193448479995,290.276453744665,3.47339061607889
Z023,Z016,Z016xZ023,506.555555555563,KC,Diallel,Z000,215.268216407689,161.186876178216,291.287339147874,1.35313677053102,291.287339147874,1.35313677053102
Z024,Z010,Z010xZ024,253.396886553532,KC,Diallel,Z000,113.586149447402,91.8186111176479,139.81073710613,1.23087839306386,139.81073710613,1.23087839306386
Z024,Z007,Z007xZ024,341.66666666667,KC,Diallel,Z000,78.7091692819893,91.8186111176479,249.848055549022,2.72110471404201,262.957497384681,3.34087501854567
Z024,Z020,Z020xZ024,194.310387081425,KC,Diallel,Z000,86.7942744726479,91.8186111176479,102.491775963777,1.11624184592003,107.516112608777,1.23874660237709
Z024,Z016,Z016xZ024,245.048637867173,KC,Diallel,Z000,215.268216407689,91.8186111176479,29.780421459484,0.138341005265189,29.780421459484,0.138341005265189
Z024,Z013,Z013xZ024,328.881815652846,KC,Diallel,Z000,83.5714970844131,91.8186111176479,237.063204535198,2.58186441342973,245.310318568433,2.93533473883628
Z024,Z001,Z001xZ024,296.444444444468,KC,Diallel,Z000,177.558410700818,91.8186111176479,118.88603374365,0.669560136714505,118.88603374365,0.669560136714505
Z024,Z002,Z002xZ024,379.059861990386,KC,Diallel,Z000,196.158335961917,91.8186111176479,182.901526028469,0.932417809987837,182.901526028469,0.932417809987837
Z024,Z006,Z006xZ024,410.998919848442,KC,Diallel,Z000,150.85262653538,91.8186111176479,260.146293313062,1.72450622364238,260.146293313062,1.72450622364238
Z024,Z005,Z005xZ024,366.888888888902,KC,Diallel,Z000,56.0386479526693,91.8186111176479,275.070277771254,2.99580089943644,310.850240936233,5.54706889428844
Z024,Z009,Z009xZ024,384.777777777781,KC,Diallel,Z000,85.9356684283522,91.8186111176479,292.959166660133,3.19062947145609,298.842109349429,3.47750956983112
Z024,Z022,Z022xZ024,341.277884802021,KC,Diallel,Z000,275.007438467112,91.8186111176479,66.270446334909,0.240976923039972,66.270446334909,0.240976923039972
Z024,Z021,Z021xZ024,409.825457982111,KC,Diallel,Z000,175.555073386019,91.8186111176479,234.270384596092,1.33445522295426,234.270384596092,1.33445522295426
Z024,Z017,Z017xZ024,437.94444444445,KC,Diallel,Z000,220.694328705328,91.8186111176479,217.250115739122,0.984393740489794,217.250115739122,0.984393740489794
Z024,Z014,Z014xZ024,464.222222222229,KC,Diallel,Z000,223.648940735537,91.8186111176479,240.573281486692,1.07567369063092,240.573281486692,1.07567369063092
Z024,Z019,Z019xZ024,336.423637867176,KC,Diallel,Z000,170.14867996889,91.8186111176479,166.274957898286,0.977233311058821,166.274957898286,0.977233311058821
Z025,Z001,Z001xZ025,614.978411303761,KC,Diallel,Z000,177.558410700818,197.893114257997,417.085297045764,2.10762915430196,437.420000602943,2.46352734785392
Z025,Z005,Z005xZ025,546.104918037212,KC,Diallel,Z000,56.0386479526693,197.893114257997,348.211803779215,1.75959535067625,490.066270084543,8.74514800033107
Z025,Z006,Z006xZ025,715.166311201776,KC,Diallel,Z000,150.85262653538,197.893114257997,517.273196943779,2.61390194844981,564.313684666396,3.74082770467404
Z025,Z014,Z014xZ025,707.92844744898,KC,Diallel,Z000,223.648940735537,197.893114257997,484.279506713443,2.16535569147229,484.279506713443,2.16535569147229
Z025,Z012,Z012xZ025,536.333333333337,KC,Diallel,Z000,118.227402728785,197.893114257997,338.44021907534,1.71021725715079,418.105930604552,3.53645534752795
Z025,Z013,Z013xZ025,571.722222222229,KC,Diallel,Z000,83.5714970844131,197.893114257997,373.829107964232,1.88904555555614,488.150725137816,5.84111499934899
Z025,Z008,Z008xZ025,486.555555555561,KC,Diallel,Z000,168.207079141489,197.893114257997,288.662441297564,1.45867855170155,318.348476414072,1.89259856385884
Z025,Z015,Z015xZ025,726.222222222229,KC,Diallel,Z000,123.974291841682,197.893114257997,528.329107964232,2.66977004200075,602.247930380547,4.85784529545554
Z025,Z023,Z023xZ025,516.777777777784,KC,Diallel,Z000,161.186876178216,197.893114257997,318.884663519787,1.61139848001003,355.590901599568,2.20607849739832
Z025,Z002,Z002xZ025,517.999999999992,KC,Diallel,Z000,196.158335961917,197.893114257997,320.106885741995,1.61757465358125,321.841664038075,1.64072386962213
Z025,Z010,Z010xZ025,605.444444444448,KC,Diallel,Z000,113.586149447402,197.893114257997,407.551330186451,2.0594517990915,491.858294997046,4.33026647518155
Z025,Z024,Z024xZ025,431.33333333334,KC,Diallel,Z000,91.8186111176479,197.893114257997,233.440219075343,1.17962780034379,339.514722215692,3.69766780484916
Z025,Z020,Z020xZ025,561.861089706272,KC,Diallel,Z000,86.7942744726479,197.893114257997,363.967975448275,1.83921495607858,475.066815233624,5.47348103455067
Z025,Z016,Z016xZ025,685.111111111117,KC,Diallel,Z000,215.268216407689,197.893114257997,469.842894703428,2.18259296492525,469.842894703428,2.18259296492525
Z025,Z007,Z007xZ025,503.444444444452,KC,Diallel,Z000,78.7091692819893,197.893114257997,305.551330186455,1.54402204105041,424.735275162463,5.39626169399368
Z025,Z009,Z009xZ025,513.666666666673,KC,Diallel,Z000,85.9356684283522,197.893114257997,315.773552408676,1.59567731091945,427.730998238321,4.97733951525537
Z025,Z017,Z017xZ025,731.333333333339,KC,Diallel,Z000,220.694328705328,197.893114257997,510.639004628011,2.31378399084201,510.639004628011,2.31378399084201
Z025,Z021,Z021xZ025,595.33333333334,KC,Diallel,Z000,175.555073386019,197.893114257997,397.440219075343,2.00835799954713,419.778259947321,2.3911485544157
Z026,Z015,Z015xZ026,658.201832101617,KC,Diallel,Z000,123.974291841682,72.0491183970844,534.227540259935,4.30918001082156,534.227540259935,4.30918001082156
Z026,Z016,Z016xZ026,616.166666666672,KC,Diallel,Z000,215.268216407689,72.0491183970844,400.898450258983,1.86232067580165,400.898450258983,1.86232067580165
Z026,Z012,Z012xZ026,551.472950829076,KC,Diallel,Z000,118.227402728785,72.0491183970844,433.245548100291,3.66451041045164,433.245548100291,3.66451041045164
Z026,Z008,Z008xZ026,376.333333333335,KC,Diallel,Z000,168.207079141489,72.0491183970844,208.126254191846,1.23732161127879,208.126254191846,1.23732161127879
