file,r,trait,mode,rand,cv
krn_add_ran9_cv2.ghatREL1,0.85006977824646,krn,add,9,2
krn_add_ran9_cv3.ghatREL1,0.860245719708523,krn,add,9,3
krn_add_ran9_cv4.ghatREL1,0.777353503754649,krn,add,9,4
krn_add_ran9_cv5.ghatREL1,0.913307437889407,krn,add,9,5
krn_dom_ran10_cv1.ghatREL1,0.88621042392551,krn,dom,10,1
krn_dom_ran10_cv2.ghatREL1,0.818622743318409,krn,dom,10,2
krn_dom_ran10_cv3.ghatREL1,0.854169321575701,krn,dom,10,3
krn_dom_ran10_cv4.ghatREL1,0.854292324165298,krn,dom,10,4
krn_dom_ran10_cv5.ghatREL1,0.871201277980798,krn,dom,10,5
krn_dom_ran11_cv1.ghatREL1,0.881422345775229,krn,dom,11,1
krn_dom_ran11_cv2.ghatREL1,0.822044045365198,krn,dom,11,2
krn_dom_ran11_cv3.ghatREL1,0.87908207534638,krn,dom,11,3
krn_dom_ran11_cv4.ghatREL1,0.903527262546931,krn,dom,11,4
krn_dom_ran11_cv5.ghatREL1,0.834342760922124,krn,dom,11,5
krn_dom_ran12_cv1.ghatREL1,0.844511959809954,krn,dom,12,1
krn_dom_ran12_cv2.ghatREL1,0.900744140444696,krn,dom,12,2
krn_dom_ran12_cv3.ghatREL1,0.819588557347254,krn,dom,12,3
krn_dom_ran12_cv4.ghatREL1,0.860867406672684,krn,dom,12,4
krn_dom_ran12_cv5.ghatREL1,0.851593548363804,krn,dom,12,5
krn_dom_ran13_cv1.ghatREL1,0.855396895067471,krn,dom,13,1
krn_dom_ran13_cv2.ghatREL1,0.841762392383176,krn,dom,13,2
krn_dom_ran13_cv3.ghatREL1,0.761347438675353,krn,dom,13,3
krn_dom_ran13_cv4.ghatREL1,0.879677599689006,krn,dom,13,4
krn_dom_ran13_cv5.ghatREL1,0.900433806046172,krn,dom,13,5
krn_dom_ran14_cv1.ghatREL1,0.889549462817,krn,dom,14,1
krn_dom_ran14_cv2.ghatREL1,0.842361512840119,krn,dom,14,2
krn_dom_ran14_cv3.ghatREL1,0.839151827207982,krn,dom,14,3
krn_dom_ran14_cv4.ghatREL1,0.849879623979753,krn,dom,14,4
krn_dom_ran14_cv5.ghatREL1,0.909650458877577,krn,dom,14,5
krn_dom_ran15_cv1.ghatREL1,0.855230095045988,krn,dom,15,1
krn_dom_ran15_cv2.ghatREL1,0.859279854815659,krn,dom,15,2
krn_dom_ran15_cv3.ghatREL1,0.880816885716671,krn,dom,15,3
krn_dom_ran15_cv4.ghatREL1,0.900420358606732,krn,dom,15,4
krn_dom_ran15_cv5.ghatREL1,0.829089005705753,krn,dom,15,5
krn_dom_ran16_cv1.ghatREL1,0.844719549430602,krn,dom,16,1
krn_dom_ran16_cv2.ghatREL1,0.861357585137854,krn,dom,16,2
krn_dom_ran16_cv3.ghatREL1,0.835308031705997,krn,dom,16,3
krn_dom_ran16_cv4.ghatREL1,0.875087086578209,krn,dom,16,4
krn_dom_ran16_cv5.ghatREL1,0.873300910648042,krn,dom,16,5
krn_dom_ran17_cv1.ghatREL1,0.841172351822065,krn,dom,17,1
krn_dom_ran17_cv2.ghatREL1,0.796109744749212,krn,dom,17,2
krn_dom_ran17_cv3.ghatREL1,0.895292471828231,krn,dom,17,3
krn_dom_ran17_cv4.ghatREL1,0.859772456555021,krn,dom,17,4
krn_dom_ran17_cv5.ghatREL1,0.909810139883545,krn,dom,17,5
krn_dom_ran18_cv1.ghatREL1,0.892152695724748,krn,dom,18,1
krn_dom_ran18_cv2.ghatREL1,0.884216358666845,krn,dom,18,2
krn_dom_ran18_cv3.ghatREL1,0.788256895939074,krn,dom,18,3
krn_dom_ran18_cv4.ghatREL1,0.853965981491332,krn,dom,18,4
krn_dom_ran18_cv5.ghatREL1,0.791725604538325,krn,dom,18,5
krn_dom_ran19_cv1.ghatREL1,0.860074100491341,krn,dom,19,1
krn_dom_ran19_cv2.ghatREL1,0.847447198732618,krn,dom,19,2
krn_dom_ran19_cv3.ghatREL1,0.834261436699452,krn,dom,19,3
krn_dom_ran19_cv4.ghatREL1,0.878293290434454,krn,dom,19,4
krn_dom_ran19_cv5.ghatREL1,0.8732223452354,krn,dom,19,5
krn_dom_ran1_cv1.ghatREL1,0.833918007587573,krn,dom,1,1
krn_dom_ran1_cv2.ghatREL1,0.919846614758718,krn,dom,1,2
krn_dom_ran1_cv3.ghatREL1,0.831319757947597,krn,dom,1,3
krn_dom_ran1_cv4.ghatREL1,0.862067064401298,krn,dom,1,4
krn_dom_ran1_cv5.ghatREL1,0.814567804303811,krn,dom,1,5
krn_dom_ran20_cv1.ghatREL1,0.794588329271085,krn,dom,20,1
krn_dom_ran20_cv2.ghatREL1,0.885634683257323,krn,dom,20,2
krn_dom_ran20_cv3.ghatREL1,0.885003404933327,krn,dom,20,3
krn_dom_ran20_cv4.ghatREL1,0.892426506466208,krn,dom,20,4
krn_dom_ran20_cv5.ghatREL1,0.895190196871346,krn,dom,20,5
krn_dom_ran2_cv1.ghatREL1,0.802980316950145,krn,dom,2,1
krn_dom_ran2_cv2.ghatREL1,0.916064934900138,krn,dom,2,2
krn_dom_ran2_cv3.ghatREL1,0.891843467992528,krn,dom,2,3
krn_dom_ran2_cv4.ghatREL1,0.875961886332307,krn,dom,2,4
krn_dom_ran2_cv5.ghatREL1,0.824850188479653,krn,dom,2,5
krn_dom_ran3_cv1.ghatREL1,0.839689104561635,krn,dom,3,1
krn_dom_ran3_cv2.ghatREL1,0.793920004748597,krn,dom,3,2
krn_dom_ran3_cv3.ghatREL1,0.877640580979757,krn,dom,3,3
krn_dom_ran3_cv4.ghatREL1,0.783872612358773,krn,dom,3,4
krn_dom_ran3_cv5.ghatREL1,0.91983342480219,krn,dom,3,5
krn_dom_ran4_cv1.ghatREL1,0.870184124902553,krn,dom,4,1
krn_dom_ran4_cv2.ghatREL1,0.893422932931809,krn,dom,4,2
krn_dom_ran4_cv3.ghatREL1,0.841603060415991,krn,dom,4,3
krn_dom_ran4_cv4.ghatREL1,0.833999521923341,krn,dom,4,4
krn_dom_ran4_cv5.ghatREL1,0.872231341331115,krn,dom,4,5
krn_dom_ran5_cv1.ghatREL1,0.911339209498904,krn,dom,5,1
krn_dom_ran5_cv2.ghatREL1,0.883197064557435,krn,dom,5,2
krn_dom_ran5_cv3.ghatREL1,0.863729287803008,krn,dom,5,3
krn_dom_ran5_cv4.ghatREL1,0.790075431515249,krn,dom,5,4
krn_dom_ran5_cv5.ghatREL1,0.827266473737819,krn,dom,5,5
krn_dom_ran6_cv1.ghatREL1,0.888966881181855,krn,dom,6,1
krn_dom_ran6_cv2.ghatREL1,0.914528250054216,krn,dom,6,2
krn_dom_ran6_cv3.ghatREL1,0.810809913728384,krn,dom,6,3
krn_dom_ran6_cv4.ghatREL1,0.832509476389039,krn,dom,6,4
krn_dom_ran6_cv5.ghatREL1,0.825000044514669,krn,dom,6,5
krn_dom_ran7_cv1.ghatREL1,0.85667555300761,krn,dom,7,1
krn_dom_ran7_cv2.ghatREL1,0.881807428362287,krn,dom,7,2
krn_dom_ran7_cv3.ghatREL1,0.865113077005555,krn,dom,7,3
krn_dom_ran7_cv4.ghatREL1,0.858765631912282,krn,dom,7,4
krn_dom_ran7_cv5.ghatREL1,0.841362995133493,krn,dom,7,5
krn_dom_ran8_cv1.ghatREL1,0.903879576102316,krn,dom,8,1
krn_dom_ran8_cv2.ghatREL1,0.865874285105662,krn,dom,8,2
krn_dom_ran8_cv3.ghatREL1,0.844974215292323,krn,dom,8,3
krn_dom_ran8_cv4.ghatREL1,0.827565880715684,krn,dom,8,4
krn_dom_ran8_cv5.ghatREL1,0.867439019874954,krn,dom,8,5
krn_dom_ran9_cv1.ghatREL1,0.828920811966857,krn,dom,9,1
krn_dom_ran9_cv2.ghatREL1,0.851810211114837,krn,dom,9,2
krn_dom_ran9_cv3.ghatREL1,0.873452460498211,krn,dom,9,3
krn_dom_ran9_cv4.ghatREL1,0.780869906653105,krn,dom,9,4
krn_dom_ran9_cv5.ghatREL1,0.92013011938251,krn,dom,9,5
tkw_add_ran10_cv1.ghatREL1,0.505148673501119,tkw,add,10,1
tkw_add_ran10_cv2.ghatREL1,0.769006282175291,tkw,add,10,2
tkw_add_ran10_cv3.ghatREL1,0.756207697506867,tkw,add,10,3
tkw_add_ran10_cv4.ghatREL1,0.725611110188847,tkw,add,10,4
tkw_add_ran10_cv5.ghatREL1,0.782928281026823,tkw,add,10,5
tkw_add_ran11_cv1.ghatREL1,0.596139631931741,tkw,add,11,1
tkw_add_ran11_cv2.ghatREL1,0.83413647481429,tkw,add,11,2
tkw_add_ran11_cv3.ghatREL1,0.699481282493612,tkw,add,11,3
tkw_add_ran11_cv4.ghatREL1,0.678005899685122,tkw,add,11,4
tkw_add_ran11_cv5.ghatREL1,0.641707284267714,tkw,add,11,5
tkw_add_ran12_cv1.ghatREL1,0.730397124441235,tkw,add,12,1
tkw_add_ran12_cv2.ghatREL1,0.749830758436834,tkw,add,12,2
tkw_add_ran12_cv3.ghatREL1,0.70194854417275,tkw,add,12,3
tkw_add_ran12_cv4.ghatREL1,0.773265292390639,tkw,add,12,4
tkw_add_ran12_cv5.ghatREL1,0.518645280917298,tkw,add,12,5
tkw_add_ran13_cv1.ghatREL1,0.566313710301842,tkw,add,13,1
tkw_add_ran13_cv2.ghatREL1,0.728417369163765,tkw,add,13,2
tkw_add_ran13_cv3.ghatREL1,0.784895326724653,tkw,add,13,3
tkw_add_ran13_cv4.ghatREL1,0.817155776244393,tkw,add,13,4
tkw_add_ran13_cv5.ghatREL1,0.527869725125803,tkw,add,13,5
tkw_add_ran14_cv1.ghatREL1,0.761903189748633,tkw,add,14,1
tkw_add_ran14_cv2.ghatREL1,0.459926692633769,tkw,add,14,2
tkw_add_ran14_cv3.ghatREL1,0.691079499591226,tkw,add,14,3
tkw_add_ran14_cv4.ghatREL1,0.847098432634639,tkw,add,14,4
tkw_add_ran14_cv5.ghatREL1,0.714192283301894,tkw,add,14,5
tkw_add_ran15_cv1.ghatREL1,0.620887965018175,tkw,add,15,1
tkw_add_ran15_cv2.ghatREL1,0.789605807962638,tkw,add,15,2
tkw_add_ran15_cv3.ghatREL1,0.772362889436027,tkw,add,15,3
tkw_add_ran15_cv4.ghatREL1,0.509241695852331,tkw,add,15,4
tkw_add_ran15_cv5.ghatREL1,0.660578068055779,tkw,add,15,5
tkw_add_ran16_cv1.ghatREL1,0.726992751286194,tkw,add,16,1
tkw_add_ran16_cv2.ghatREL1,0.734314068664031,tkw,add,16,2
tkw_add_ran16_cv3.ghatREL1,0.763847240094284,tkw,add,16,3
tkw_add_ran16_cv4.ghatREL1,0.410508441820478,tkw,add,16,4
tkw_add_ran16_cv5.ghatREL1,0.802063878887609,tkw,add,16,5
tkw_add_ran17_cv1.ghatREL1,0.690344605093405,tkw,add,17,1
tkw_add_ran17_cv2.ghatREL1,0.475405465854402,tkw,add,17,2
tkw_add_ran17_cv3.ghatREL1,0.764135295686692,tkw,add,17,3
tkw_add_ran17_cv4.ghatREL1,0.725986472474359,tkw,add,17,4
tkw_add_ran17_cv5.ghatREL1,0.676302883713894,tkw,add,17,5
tkw_add_ran18_cv1.ghatREL1,0.840639318901476,tkw,add,18,1
tkw_add_ran18_cv2.ghatREL1,0.767492418646503,tkw,add,18,2
tkw_add_ran18_cv3.ghatREL1,0.787547598476581,tkw,add,18,3
tkw_add_ran18_cv4.ghatREL1,0.626506153092772,tkw,add,18,4
tkw_add_ran18_cv5.ghatREL1,0.488227194905285,tkw,add,18,5
tkw_add_ran19_cv1.ghatREL1,0.746736075713218,tkw,add,19,1
tkw_add_ran19_cv2.ghatREL1,0.763186102113199,tkw,add,19,2
tkw_add_ran19_cv3.ghatREL1,0.747037169059616,tkw,add,19,3
tkw_add_ran19_cv4.ghatREL1,0.473982981115698,tkw,add,19,4
tkw_add_ran19_cv5.ghatREL1,0.683059166939773,tkw,add,19,5
tkw_add_ran1_cv1.ghatREL1,0.721152411996063,tkw,add,1,1
tkw_add_ran1_cv2.ghatREL1,0.390106824604041,tkw,add,1,2
tkw_add_ran1_cv3.ghatREL1,0.696456019676332,tkw,add,1,3
tkw_add_ran1_cv4.ghatREL1,0.832261139723305,tkw,add,1,4
tkw_add_ran1_cv5.ghatREL1,0.677597616185511,tkw,add,1,5
tkw_add_ran20_cv1.ghatREL1,0.38757204341303,tkw,add,20,1
tkw_add_ran20_cv2.ghatREL1,0.666416732276257,tkw,add,20,2
tkw_add_ran20_cv3.ghatREL1,0.737006690614237,tkw,add,20,3
tkw_add_ran20_cv4.ghatREL1,0.843755130714693,tkw,add,20,4
tkw_add_ran20_cv5.ghatREL1,0.742320844075265,tkw,add,20,5
tkw_add_ran2_cv1.ghatREL1,0.795255724310601,tkw,add,2,1
tkw_add_ran2_cv2.ghatREL1,0.610252147578745,tkw,add,2,2
tkw_add_ran2_cv3.ghatREL1,0.666669777251662,tkw,add,2,3
tkw_add_ran2_cv4.ghatREL1,0.692282523351502,tkw,add,2,4
tkw_add_ran2_cv5.ghatREL1,0.707008139351596,tkw,add,2,5
tkw_add_ran3_cv1.ghatREL1,0.731651234591692,tkw,add,3,1
tkw_add_ran3_cv2.ghatREL1,0.670877393634897,tkw,add,3,2
tkw_add_ran3_cv3.ghatREL1,0.812088856186625,tkw,add,3,3
tkw_add_ran3_cv4.ghatREL1,0.484752427903607,tkw,add,3,4
tkw_add_ran3_cv5.ghatREL1,0.717555450115522,tkw,add,3,5
tkw_add_ran4_cv1.ghatREL1,0.78619326066302,tkw,add,4,1
tkw_add_ran4_cv2.ghatREL1,0.657882768969813,tkw,add,4,2
tkw_add_ran4_cv3.ghatREL1,0.779009892992206,tkw,add,4,3
tkw_add_ran4_cv4.ghatREL1,0.639635115433853,tkw,add,4,4
tkw_add_ran4_cv5.ghatREL1,0.512885772536323,tkw,add,4,5
tkw_add_ran5_cv1.ghatREL1,0.793776893960413,tkw,add,5,1
tkw_add_ran5_cv2.ghatREL1,0.475023044855244,tkw,add,5,2
tkw_add_ran5_cv3.ghatREL1,0.655291728092187,tkw,add,5,3
tkw_add_ran5_cv4.ghatREL1,0.7336203322457,tkw,add,5,4
tkw_add_ran5_cv5.ghatREL1,0.72083936064904,tkw,add,5,5
tkw_add_ran6_cv1.ghatREL1,0.772412130149792,tkw,add,6,1
tkw_add_ran6_cv2.ghatREL1,0.741980475879882,tkw,add,6,2
tkw_add_ran6_cv3.ghatREL1,0.641438300822897,tkw,add,6,3
tkw_add_ran6_cv4.ghatREL1,0.429975322865,tkw,add,6,4
tkw_add_ran6_cv5.ghatREL1,0.78155160415547,tkw,add,6,5
tkw_add_ran7_cv1.ghatREL1,0.473502712859999,tkw,add,7,1
tkw_add_ran7_cv2.ghatREL1,0.65296414944222,tkw,add,7,2
tkw_add_ran7_cv3.ghatREL1,0.724953441106221,tkw,add,7,3
tkw_add_ran7_cv4.ghatREL1,0.684596186912975,tkw,add,7,4
tkw_add_ran7_cv5.ghatREL1,0.793354096582005,tkw,add,7,5
tkw_add_ran8_cv1.ghatREL1,0.70186297385887,tkw,add,8,1
tkw_add_ran8_cv2.ghatREL1,0.764193847872167,tkw,add,8,2
tkw_add_ran8_cv3.ghatREL1,0.788672680795927,tkw,add,8,3
tkw_add_ran8_cv4.ghatREL1,0.516503047468093,tkw,add,8,4
tkw_add_ran8_cv5.ghatREL1,0.778271509135235,tkw,add,8,5
tkw_add_ran9_cv1.ghatREL1,0.712751099641051,tkw,add,9,1
tkw_add_ran9_cv2.ghatREL1,0.74699619705413,tkw,add,9,2
tkw_add_ran9_cv3.ghatREL1,0.571103892449788,tkw,add,9,3
tkw_add_ran9_cv4.ghatREL1,0.747209733256929,tkw,add,9,4
tkw_add_ran9_cv5.ghatREL1,0.711568090891519,tkw,add,9,5
tkw_dom_ran10_cv1.ghatREL1,0.624672227985785,tkw,dom,10,1
tkw_dom_ran10_cv2.ghatREL1,0.868783728754801,tkw,dom,10,2
tkw_dom_ran10_cv3.ghatREL1,0.853634559412219,tkw,dom,10,3
tkw_dom_ran10_cv4.ghatREL1,0.828732526713768,tkw,dom,10,4
tkw_dom_ran10_cv5.ghatREL1,0.883203273314377,tkw,dom,10,5
tkw_dom_ran11_cv1.ghatREL1,0.779106978856388,tkw,dom,11,1
tkw_dom_ran11_cv2.ghatREL1,0.90376736278262,tkw,dom,11,2
tkw_dom_ran11_cv3.ghatREL1,0.800757005461771,tkw,dom,11,3
tkw_dom_ran11_cv4.ghatREL1,0.780002699294147,tkw,dom,11,4
tkw_dom_ran11_cv5.ghatREL1,0.807914743110035,tkw,dom,11,5
tkw_dom_ran12_cv1.ghatREL1,0.818599075935856,tkw,dom,12,1
tkw_dom_ran12_cv2.ghatREL1,0.865120622779793,tkw,dom,12,2
tkw_dom_ran12_cv3.ghatREL1,0.841833448821462,tkw,dom,12,3
tkw_dom_ran12_cv4.ghatREL1,0.860663139476937,tkw,dom,12,4
tkw_dom_ran12_cv5.ghatREL1,0.709445729630207,tkw,dom,12,5
tkw_dom_ran13_cv1.ghatREL1,0.743014023882573,tkw,dom,13,1
tkw_dom_ran13_cv2.ghatREL1,0.783842630475569,tkw,dom,13,2
tkw_dom_ran13_cv3.ghatREL1,0.831682335512176,tkw,dom,13,3
tkw_dom_ran13_cv4.ghatREL1,0.893432182073507,tkw,dom,13,4
tkw_dom_ran13_cv5.ghatREL1,0.709532451614571,tkw,dom,13,5
tkw_dom_ran14_cv1.ghatREL1,0.829541793268411,tkw,dom,14,1
tkw_dom_ran14_cv2.ghatREL1,0.688638886098958,tkw,dom,14,2
tkw_dom_ran14_cv3.ghatREL1,0.857995471141352,tkw,dom,14,3
tkw_dom_ran14_cv4.ghatREL1,0.908959813329911,tkw,dom,14,4
tkw_dom_ran14_cv5.ghatREL1,0.843800276100229,tkw,dom,14,5
tkw_dom_ran15_cv1.ghatREL1,0.726660214803984,tkw,dom,15,1
tkw_dom_ran15_cv2.ghatREL1,0.909228841426154,tkw,dom,15,2
tkw_dom_ran15_cv3.ghatREL1,0.877771627203847,tkw,dom,15,3
tkw_dom_ran15_cv4.ghatREL1,0.732430601919461,tkw,dom,15,4
tkw_dom_ran15_cv5.ghatREL1,0.837073221762009,tkw,dom,15,5
tkw_dom_ran16_cv1.ghatREL1,0.870183792844074,tkw,dom,16,1
tkw_dom_ran16_cv2.ghatREL1,0.787039987186888,tkw,dom,16,2
tkw_dom_ran16_cv3.ghatREL1,0.897123275799893,tkw,dom,16,3
tkw_dom_ran16_cv4.ghatREL1,0.605805663803905,tkw,dom,16,4
tkw_dom_ran16_cv5.ghatREL1,0.890434533927973,tkw,dom,16,5
tkw_dom_ran17_cv1.ghatREL1,0.788322375563182,tkw,dom,17,1
tkw_dom_ran17_cv2.ghatREL1,0.684100986524083,tkw,dom,17,2
tkw_dom_ran17_cv3.ghatREL1,0.887063786704558,tkw,dom,17,3
tkw_dom_ran17_cv4.ghatREL1,0.845924940615134,tkw,dom,17,4
tkw_dom_ran17_cv5.ghatREL1,0.841881980992937,tkw,dom,17,5
tkw_dom_ran18_cv1.ghatREL1,0.904600571827245,tkw,dom,18,1
tkw_dom_ran18_cv2.ghatREL1,0.8820553835946,tkw,dom,18,2
tkw_dom_ran18_cv3.ghatREL1,0.840687142821379,tkw,dom,18,3
tkw_dom_ran18_cv4.ghatREL1,0.778964838209678,tkw,dom,18,4
tkw_dom_ran18_cv5.ghatREL1,0.630573402969673,tkw,dom,18,5
tkw_dom_ran19_cv1.ghatREL1,0.860798047510081,tkw,dom,19,1
tkw_dom_ran19_cv2.ghatREL1,0.888245905157239,tkw,dom,19,2
tkw_dom_ran19_cv3.ghatREL1,0.852144555926446,tkw,dom,19,3
tkw_dom_ran19_cv4.ghatREL1,0.672229360911771,tkw,dom,19,4
tkw_dom_ran19_cv5.ghatREL1,0.753872689924805,tkw,dom,19,5
tkw_dom_ran1_cv1.ghatREL1,0.796688598495071,tkw,dom,1,1
tkw_dom_ran1_cv2.ghatREL1,0.611859583169463,tkw,dom,1,2
tkw_dom_ran1_cv3.ghatREL1,0.808666220029517,tkw,dom,1,3
tkw_dom_ran1_cv4.ghatREL1,0.888111819044192,tkw,dom,1,4
tkw_dom_ran1_cv5.ghatREL1,0.82017827071721,tkw,dom,1,5
tkw_dom_ran20_cv1.ghatREL1,0.57782717276715,tkw,dom,20,1
tkw_dom_ran20_cv2.ghatREL1,0.801056965279421,tkw,dom,20,2
tkw_dom_ran20_cv3.ghatREL1,0.850851774643205,tkw,dom,20,3
tkw_dom_ran20_cv4.ghatREL1,0.907204551151888,tkw,dom,20,4
tkw_dom_ran20_cv5.ghatREL1,0.819897948157949,tkw,dom,20,5
tkw_dom_ran2_cv1.ghatREL1,0.878096172661478,tkw,dom,2,1
tkw_dom_ran2_cv2.ghatREL1,0.774736074572684,tkw,dom,2,2
tkw_dom_ran2_cv3.ghatREL1,0.831549298017043,tkw,dom,2,3
tkw_dom_ran2_cv4.ghatREL1,0.852299162029306,tkw,dom,2,4
tkw_dom_ran2_cv5.ghatREL1,0.823236925087598,tkw,dom,2,5
tkw_dom_ran3_cv1.ghatREL1,0.85066463516688,tkw,dom,3,1
tkw_dom_ran3_cv2.ghatREL1,0.758219797310409,tkw,dom,3,2
tkw_dom_ran3_cv3.ghatREL1,0.888944677350737,tkw,dom,3,3
tkw_dom_ran3_cv4.ghatREL1,0.667104267631259,tkw,dom,3,4
tkw_dom_ran3_cv5.ghatREL1,0.884244514586303,tkw,dom,3,5
tkw_dom_ran4_cv1.ghatREL1,0.84621135360023,tkw,dom,4,1
tkw_dom_ran4_cv2.ghatREL1,0.778396857645251,tkw,dom,4,2
tkw_dom_ran4_cv3.ghatREL1,0.901214923297916,tkw,dom,4,3
tkw_dom_ran4_cv4.ghatREL1,0.814253151569095,tkw,dom,4,4
tkw_dom_ran4_cv5.ghatREL1,0.701490378817682,tkw,dom,4,5
tkw_dom_ran5_cv1.ghatREL1,0.889942493846245,tkw,dom,5,1
tkw_dom_ran5_cv2.ghatREL1,0.654937886778016,tkw,dom,5,2
tkw_dom_ran5_cv3.ghatREL1,0.808804329792446,tkw,dom,5,3
tkw_dom_ran5_cv4.ghatREL1,0.803613727611962,tkw,dom,5,4
tkw_dom_ran5_cv5.ghatREL1,0.819787592933866,tkw,dom,5,5
tkw_dom_ran6_cv1.ghatREL1,0.834557159541768,tkw,dom,6,1
tkw_dom_ran6_cv2.ghatREL1,0.874871117977888,tkw,dom,6,2
tkw_dom_ran6_cv3.ghatREL1,0.804820631584887,tkw,dom,6,3
tkw_dom_ran6_cv4.ghatREL1,0.652638489257519,tkw,dom,6,4
tkw_dom_ran6_cv5.ghatREL1,0.833730447072563,tkw,dom,6,5
tkw_dom_ran7_cv1.ghatREL1,0.66788143032074,tkw,dom,7,1
tkw_dom_ran7_cv2.ghatREL1,0.829890512956942,tkw,dom,7,2
tkw_dom_ran7_cv3.ghatREL1,0.873452339863744,tkw,dom,7,3
tkw_dom_ran7_cv4.ghatREL1,0.767735996093851,tkw,dom,7,4
tkw_dom_ran7_cv5.ghatREL1,0.865200042411343,tkw,dom,7,5
tkw_dom_ran8_cv1.ghatREL1,0.825651487238053,tkw,dom,8,1
tkw_dom_ran8_cv2.ghatREL1,0.870209977051039,tkw,dom,8,2
tkw_dom_ran8_cv3.ghatREL1,0.848891186246523,tkw,dom,8,3
tkw_dom_ran8_cv4.ghatREL1,0.642368660830652,tkw,dom,8,4
tkw_dom_ran8_cv5.ghatREL1,0.872298151586714,tkw,dom,8,5
tkw_dom_ran9_cv1.ghatREL1,0.840933939263155,tkw,dom,9,1
tkw_dom_ran9_cv2.ghatREL1,0.81162345492985,tkw,dom,9,2
tkw_dom_ran9_cv3.ghatREL1,0.739323642396639,tkw,dom,9,3
tkw_dom_ran9_cv4.ghatREL1,0.845997001576434,tkw,dom,9,4
tkw_dom_ran9_cv5.ghatREL1,0.821796061543212,tkw,dom,9,5
