file,r,trait,mode,rand,cv
cw_dom_ran4_cv1.ghatREL1,0.833596640467024,cw,dom,4,1
cw_dom_ran4_cv2.ghatREL1,0.6548068643207,cw,dom,4,2
cw_dom_ran4_cv3.ghatREL1,0.763911335469567,cw,dom,4,3
cw_dom_ran4_cv4.ghatREL1,0.838671681652627,cw,dom,4,4
cw_dom_ran4_cv5.ghatREL1,0.597290275468005,cw,dom,4,5
cw_dom_ran5_cv1.ghatREL1,0.852079160971884,cw,dom,5,1
cw_dom_ran5_cv2.ghatREL1,0.586174675094587,cw,dom,5,2
cw_dom_ran5_cv3.ghatREL1,0.732091888084944,cw,dom,5,3
cw_dom_ran5_cv4.ghatREL1,0.832009100498512,cw,dom,5,4
cw_dom_ran5_cv5.ghatREL1,0.777523798816041,cw,dom,5,5
cw_dom_ran6_cv1.ghatREL1,0.754894932084008,cw,dom,6,1
cw_dom_ran6_cv2.ghatREL1,0.574828686535327,cw,dom,6,2
cw_dom_ran6_cv3.ghatREL1,0.678124251252461,cw,dom,6,3
cw_dom_ran6_cv4.ghatREL1,0.902972216944241,cw,dom,6,4
cw_dom_ran6_cv5.ghatREL1,0.862352678651355,cw,dom,6,5
cw_dom_ran7_cv1.ghatREL1,0.892048154824554,cw,dom,7,1
cw_dom_ran7_cv2.ghatREL1,0.775115351218651,cw,dom,7,2
cw_dom_ran7_cv3.ghatREL1,0.472817412360266,cw,dom,7,3
cw_dom_ran7_cv4.ghatREL1,0.697291922903607,cw,dom,7,4
cw_dom_ran7_cv5.ghatREL1,0.778710405292351,cw,dom,7,5
cw_dom_ran8_cv1.ghatREL1,0.870217895947557,cw,dom,8,1
cw_dom_ran8_cv2.ghatREL1,0.802552651947605,cw,dom,8,2
cw_dom_ran8_cv3.ghatREL1,0.573487419286571,cw,dom,8,3
cw_dom_ran8_cv4.ghatREL1,0.602284554540587,cw,dom,8,4
cw_dom_ran9_cv1.ghatREL1,0.86174452821261,cw,dom,9,1
cw_dom_ran9_cv2.ghatREL1,0.602417944286709,cw,dom,9,2
cw_dom_ran9_cv3.ghatREL1,0.681571121008409,cw,dom,9,3
cw_dom_ran9_cv4.ghatREL1,0.741840099741794,cw,dom,9,4
kc_add_ran10_cv1.ghatREL1,0.669128324756113,kc,add,10,1
kc_add_ran10_cv2.ghatREL1,0.427547845745358,kc,add,10,2
kc_add_ran10_cv3.ghatREL1,0.43512609400009,kc,add,10,3
kc_add_ran10_cv4.ghatREL1,0.819237111130427,kc,add,10,4
kc_add_ran10_cv5.ghatREL1,0.723055796569023,kc,add,10,5
kc_add_ran11_cv1.ghatREL1,0.776255670349668,kc,add,11,1
kc_add_ran11_cv2.ghatREL1,0.469585550810466,kc,add,11,2
kc_add_ran11_cv3.ghatREL1,0.702409405425636,kc,add,11,3
kc_add_ran11_cv4.ghatREL1,0.695629767478476,kc,add,11,4
kc_add_ran11_cv5.ghatREL1,0.556131724367405,kc,add,11,5
kc_add_ran12_cv1.ghatREL1,0.557121492937299,kc,add,12,1
kc_add_ran12_cv2.ghatREL1,0.748475793601548,kc,add,12,2
kc_add_ran12_cv3.ghatREL1,0.540146084537192,kc,add,12,3
kc_add_ran12_cv4.ghatREL1,0.675862241852149,kc,add,12,4
kc_add_ran12_cv5.ghatREL1,0.560890610874815,kc,add,12,5
kc_add_ran13_cv1.ghatREL1,0.539467656641875,kc,add,13,1
kc_add_ran13_cv2.ghatREL1,0.594983441591667,kc,add,13,2
kc_add_ran13_cv3.ghatREL1,0.492032089696428,kc,add,13,3
kc_add_ran13_cv4.ghatREL1,0.575697026389028,kc,add,13,4
kc_add_ran13_cv5.ghatREL1,0.603263364006301,kc,add,13,5
kc_add_ran14_cv1.ghatREL1,0.465364402822328,kc,add,14,1
kc_add_ran14_cv2.ghatREL1,0.549506211538055,kc,add,14,2
kc_add_ran14_cv3.ghatREL1,0.57923539912092,kc,add,14,3
kc_add_ran14_cv4.ghatREL1,0.684601676149077,kc,add,14,4
kc_add_ran14_cv5.ghatREL1,0.667974514091776,kc,add,14,5
kc_add_ran15_cv1.ghatREL1,0.582010379479927,kc,add,15,1
kc_add_ran15_cv2.ghatREL1,0.557571393594696,kc,add,15,2
kc_add_ran15_cv3.ghatREL1,0.865064895749222,kc,add,15,3
kc_add_ran15_cv4.ghatREL1,0.625608148997959,kc,add,15,4
kc_add_ran15_cv5.ghatREL1,0.299921348370293,kc,add,15,5
kc_add_ran16_cv1.ghatREL1,0.599344376252041,kc,add,16,1
kc_add_ran16_cv2.ghatREL1,0.661352640209294,kc,add,16,2
kc_add_ran16_cv3.ghatREL1,0.62381616050719,kc,add,16,3
kc_add_ran16_cv4.ghatREL1,0.376916375172201,kc,add,16,4
kc_add_ran16_cv5.ghatREL1,0.627836716377572,kc,add,16,5
kc_add_ran17_cv1.ghatREL1,0.788463411355359,kc,add,17,1
kc_add_ran17_cv2.ghatREL1,0.647943021422513,kc,add,17,2
kc_add_ran17_cv3.ghatREL1,0.717862744260013,kc,add,17,3
kc_add_ran17_cv4.ghatREL1,0.686254582886871,kc,add,17,4
kc_add_ran17_cv5.ghatREL1,0.571908920557191,kc,add,17,5
kc_add_ran18_cv1.ghatREL1,0.584455690224712,kc,add,18,1
kc_add_ran18_cv2.ghatREL1,0.78408216893205,kc,add,18,2
kc_add_ran18_cv3.ghatREL1,0.741019732310393,kc,add,18,3
kc_add_ran18_cv4.ghatREL1,0.734375561910414,kc,add,18,4
kc_add_ran18_cv5.ghatREL1,0.600063704518285,kc,add,18,5
kc_add_ran19_cv1.ghatREL1,0.540792613406396,kc,add,19,1
kc_add_ran19_cv2.ghatREL1,0.549379730371494,kc,add,19,2
kc_add_ran19_cv3.ghatREL1,0.476243760047541,kc,add,19,3
kc_add_ran19_cv4.ghatREL1,0.620078480957583,kc,add,19,4
kc_add_ran19_cv5.ghatREL1,0.607802602797594,kc,add,19,5
kc_add_ran1_cv1.ghatREL1,0.603263364006301,kc,add,1,1
kc_add_ran1_cv2.ghatREL1,0.698793490866558,kc,add,1,2
kc_add_ran1_cv3.ghatREL1,0.590508742899972,kc,add,1,3
kc_add_ran1_cv4.ghatREL1,0.428905413781769,kc,add,1,4
kc_add_ran1_cv5.ghatREL1,0.649948170063522,kc,add,1,5
kc_add_ran20_cv1.ghatREL1,0.637414392110814,kc,add,20,1
kc_add_ran20_cv2.ghatREL1,0.660011959938822,kc,add,20,2
kc_add_ran20_cv3.ghatREL1,0.715825650266758,kc,add,20,3
kc_add_ran20_cv4.ghatREL1,0.540811644384296,kc,add,20,4
kc_add_ran20_cv5.ghatREL1,0.654898987530832,kc,add,20,5
kc_add_ran2_cv1.ghatREL1,0.664829536334252,kc,add,2,1
kc_add_ran2_cv2.ghatREL1,0.558869695895609,kc,add,2,2
kc_add_ran2_cv3.ghatREL1,0.658689111686219,kc,add,2,3
kc_add_ran2_cv4.ghatREL1,0.72917625619499,kc,add,2,4
kc_add_ran2_cv5.ghatREL1,0.616299331665449,kc,add,2,5
kc_add_ran3_cv1.ghatREL1,0.782367064121804,kc,add,3,1
kc_add_ran3_cv2.ghatREL1,0.492827870390625,kc,add,3,2
kc_add_ran3_cv3.ghatREL1,0.593406482262788,kc,add,3,3
kc_add_ran3_cv4.ghatREL1,0.767281716686081,kc,add,3,4
kc_add_ran3_cv5.ghatREL1,0.58370636373508,kc,add,3,5
kc_add_ran4_cv1.ghatREL1,0.664671384348715,kc,add,4,1
kc_add_ran4_cv2.ghatREL1,0.693879643029286,kc,add,4,2
kc_add_ran4_cv3.ghatREL1,0.657016466420301,kc,add,4,3
kc_add_ran4_cv4.ghatREL1,0.387842551975535,kc,add,4,4
kc_add_ran4_cv5.ghatREL1,0.675965780438395,kc,add,4,5
kc_add_ran5_cv1.ghatREL1,0.528728879930581,kc,add,5,1
kc_add_ran5_cv2.ghatREL1,0.498170621539342,kc,add,5,2
kc_add_ran5_cv3.ghatREL1,0.642937628927428,kc,add,5,3
kc_add_ran5_cv4.ghatREL1,0.567579847955723,kc,add,5,4
kc_add_ran5_cv5.ghatREL1,0.749461154839755,kc,add,5,5
kc_add_ran6_cv1.ghatREL1,0.536981576877767,kc,add,6,1
kc_add_ran6_cv2.ghatREL1,0.605648306860798,kc,add,6,2
kc_add_ran6_cv3.ghatREL1,0.626554089283955,kc,add,6,3
kc_add_ran6_cv4.ghatREL1,0.462029904735231,kc,add,6,4
kc_add_ran6_cv5.ghatREL1,0.673798614361931,kc,add,6,5
kc_add_ran7_cv1.ghatREL1,0.559600201876311,kc,add,7,1
kc_add_ran7_cv2.ghatREL1,0.696633762976546,kc,add,7,2
kc_add_ran7_cv3.ghatREL1,0.582698650829941,kc,add,7,3
kc_add_ran7_cv4.ghatREL1,0.670850801060584,kc,add,7,4
kc_add_ran7_cv5.ghatREL1,0.736745116683765,kc,add,7,5
kc_add_ran8_cv1.ghatREL1,0.672276634294938,kc,add,8,1
kc_add_ran8_cv2.ghatREL1,0.666776900643379,kc,add,8,2
kc_add_ran8_cv3.ghatREL1,0.640076857274982,kc,add,8,3
kc_add_ran8_cv4.ghatREL1,0.690749823110035,kc,add,8,4
kc_add_ran8_cv5.ghatREL1,0.384355589005644,kc,add,8,5
kc_add_ran9_cv1.ghatREL1,0.709001344403225,kc,add,9,1
kc_add_ran9_cv2.ghatREL1,0.5691250082953,kc,add,9,2
kc_add_ran9_cv3.ghatREL1,0.361080293541517,kc,add,9,3
kc_add_ran9_cv4.ghatREL1,0.67689105687561,kc,add,9,4
kc_add_ran9_cv5.ghatREL1,0.573022845550302,kc,add,9,5
kc_dom_ran10_cv1.ghatREL1,0.723378623018665,kc,dom,10,1
kc_dom_ran10_cv2.ghatREL1,0.578420133203778,kc,dom,10,2
kc_dom_ran10_cv3.ghatREL1,0.591838466408963,kc,dom,10,3
kc_dom_ran10_cv4.ghatREL1,0.767205303418172,kc,dom,10,4
kc_dom_ran10_cv5.ghatREL1,0.787486281300365,kc,dom,10,5
kc_dom_ran11_cv1.ghatREL1,0.816928527064388,kc,dom,11,1
kc_dom_ran11_cv2.ghatREL1,0.595189957758037,kc,dom,11,2
kc_dom_ran11_cv3.ghatREL1,0.759415803853519,kc,dom,11,3
kc_dom_ran11_cv4.ghatREL1,0.751240430214486,kc,dom,11,4
kc_dom_ran11_cv5.ghatREL1,0.600028171462666,kc,dom,11,5
kc_dom_ran12_cv1.ghatREL1,0.623934159785461,kc,dom,12,1
kc_dom_ran12_cv2.ghatREL1,0.801050161481898,kc,dom,12,2
kc_dom_ran12_cv3.ghatREL1,0.674531292281593,kc,dom,12,3
kc_dom_ran12_cv4.ghatREL1,0.615372537650793,kc,dom,12,4
kc_dom_ran12_cv5.ghatREL1,0.704985909464473,kc,dom,12,5
kc_dom_ran13_cv1.ghatREL1,0.631052672712259,kc,dom,13,1
kc_dom_ran13_cv2.ghatREL1,0.688893488786564,kc,dom,13,2
kc_dom_ran13_cv3.ghatREL1,0.610010860121603,kc,dom,13,3
kc_dom_ran13_cv4.ghatREL1,0.67935029967554,kc,dom,13,4
kc_dom_ran13_cv5.ghatREL1,0.713983452992816,kc,dom,13,5
kc_dom_ran14_cv1.ghatREL1,0.618584279628657,kc,dom,14,1
kc_dom_ran14_cv2.ghatREL1,0.63583698271313,kc,dom,14,2
kc_dom_ran14_cv3.ghatREL1,0.557452506246804,kc,dom,14,3
kc_dom_ran14_cv4.ghatREL1,0.795071888996341,kc,dom,14,4
kc_dom_ran14_cv5.ghatREL1,0.761533116671763,kc,dom,14,5
kc_dom_ran15_cv1.ghatREL1,0.711873207423749,kc,dom,15,1
kc_dom_ran15_cv3.ghatREL1,0.882830502089575,kc,dom,15,3
kc_dom_ran15_cv4.ghatREL1,0.603367588925002,kc,dom,15,4
kc_dom_ran15_cv5.ghatREL1,0.329024349394744,kc,dom,15,5
kc_dom_ran16_cv1.ghatREL1,0.671484945447462,kc,dom,16,1
kc_dom_ran16_cv2.ghatREL1,0.799022994426442,kc,dom,16,2
kc_dom_ran16_cv3.ghatREL1,0.708350019061137,kc,dom,16,3
kc_dom_ran16_cv4.ghatREL1,0.529212906423262,kc,dom,16,4
kc_dom_ran16_cv5.ghatREL1,0.664904413792354,kc,dom,16,5
kc_dom_ran17_cv1.ghatREL1,0.828501127086472,kc,dom,17,1
kc_dom_ran17_cv3.ghatREL1,0.784211634081869,kc,dom,17,3
kc_dom_ran17_cv4.ghatREL1,0.646921678449166,kc,dom,17,4
kc_dom_ran17_cv5.ghatREL1,0.653916628534168,kc,dom,17,5
kc_dom_ran18_cv1.ghatREL1,0.686972043382388,kc,dom,18,1
kc_dom_ran18_cv2.ghatREL1,0.843294330604514,kc,dom,18,2
kc_dom_ran18_cv3.ghatREL1,0.782637174703152,kc,dom,18,3
kc_dom_ran18_cv4.ghatREL1,0.796599994276529,kc,dom,18,4
kc_dom_ran18_cv5.ghatREL1,0.579225527540316,kc,dom,18,5
kc_dom_ran19_cv1.ghatREL1,0.703161179770038,kc,dom,19,1
kc_dom_ran19_cv2.ghatREL1,0.668258349965775,kc,dom,19,2
kc_dom_ran19_cv3.ghatREL1,0.616264359538962,kc,dom,19,3
kc_dom_ran19_cv4.ghatREL1,0.674408566747187,kc,dom,19,4
kc_dom_ran19_cv5.ghatREL1,0.697894213151122,kc,dom,19,5
kc_dom_ran1_cv1.ghatREL1,0.713983452992816,kc,dom,1,1
kc_dom_ran1_cv2.ghatREL1,0.693049424906788,kc,dom,1,2
kc_dom_ran1_cv3.ghatREL1,0.653232665349755,kc,dom,1,3
kc_dom_ran1_cv4.ghatREL1,0.572524543485543,kc,dom,1,4
kc_dom_ran1_cv5.ghatREL1,0.73653247805324,kc,dom,1,5
kc_dom_ran20_cv1.ghatREL1,0.739691869508514,kc,dom,20,1
kc_dom_ran20_cv2.ghatREL1,0.638978230109251,kc,dom,20,2
kc_dom_ran20_cv3.ghatREL1,0.760032982633196,kc,dom,20,3
kc_dom_ran20_cv4.ghatREL1,0.693236198100361,kc,dom,20,4
kc_dom_ran2_cv1.ghatREL1,0.717373674798466,kc,dom,2,1
kc_dom_ran2_cv2.ghatREL1,0.646458051073204,kc,dom,2,2
kc_dom_ran2_cv3.ghatREL1,0.740993205227748,kc,dom,2,3
kc_dom_ran2_cv4.ghatREL1,0.747613945812323,kc,dom,2,4
kc_dom_ran2_cv5.ghatREL1,0.64915791007137,kc,dom,2,5
kc_dom_ran3_cv1.ghatREL1,0.805585620687744,kc,dom,3,1
kc_dom_ran3_cv2.ghatREL1,0.61109431542354,kc,dom,3,2
kc_dom_ran3_cv3.ghatREL1,0.693879651196491,kc,dom,3,3
kc_dom_ran3_cv4.ghatREL1,0.813278804929058,kc,dom,3,4
kc_dom_ran3_cv5.ghatREL1,0.702802182025416,kc,dom,3,5
kc_dom_ran4_cv1.ghatREL1,0.740542908754281,kc,dom,4,1
kc_dom_ran4_cv2.ghatREL1,0.758628731907134,kc,dom,4,2
kc_dom_ran4_cv3.ghatREL1,0.780606286412539,kc,dom,4,3
kc_dom_ran4_cv4.ghatREL1,0.528566132291626,kc,dom,4,4
kc_dom_ran4_cv5.ghatREL1,0.67847262754944,kc,dom,4,5
kc_dom_ran5_cv1.ghatREL1,0.634128385789366,kc,dom,5,1
kc_dom_ran5_cv2.ghatREL1,0.632856676992401,kc,dom,5,2
kc_dom_ran5_cv3.ghatREL1,0.692174940283033,kc,dom,5,3
kc_dom_ran5_cv4.ghatREL1,0.704681558940056,kc,dom,5,4
kc_dom_ran5_cv5.ghatREL1,0.795850377443066,kc,dom,5,5
kc_dom_ran6_cv2.ghatREL1,0.651536908739088,kc,dom,6,2
kc_dom_ran6_cv3.ghatREL1,0.71440569625993,kc,dom,6,3
kc_dom_ran6_cv4.ghatREL1,0.552568094701044,kc,dom,6,4
kc_dom_ran6_cv5.ghatREL1,0.73345139517824,kc,dom,6,5
kc_dom_ran7_cv1.ghatREL1,0.615728097594079,kc,dom,7,1
kc_dom_ran7_cv2.ghatREL1,0.756863628437784,kc,dom,7,2
kc_dom_ran7_cv3.ghatREL1,0.66793892602488,kc,dom,7,3
kc_dom_ran7_cv4.ghatREL1,0.740062292059538,kc,dom,7,4
kc_dom_ran7_cv5.ghatREL1,0.780633488874398,kc,dom,7,5
kc_dom_ran8_cv1.ghatREL1,0.698443648424717,kc,dom,8,1
kc_dom_ran8_cv2.ghatREL1,0.661675590692038,kc,dom,8,2
kc_dom_ran8_cv3.ghatREL1,0.70954063341542,kc,dom,8,3
kc_dom_ran8_cv4.ghatREL1,0.745460375921617,kc,dom,8,4
kc_dom_ran8_cv5.ghatREL1,0.526766706208594,kc,dom,8,5
kc_dom_ran9_cv1.ghatREL1,0.780284714760409,kc,dom,9,1
kc_dom_ran9_cv2.ghatREL1,0.68326985647487,kc,dom,9,2
kc_dom_ran9_cv3.ghatREL1,0.4792972330862,kc,dom,9,3
kc_dom_ran9_cv4.ghatREL1,0.774349290169486,kc,dom,9,4
kc_dom_ran9_cv5.ghatREL1,0.628951849707069,kc,dom,9,5
krn_add_ran10_cv1.ghatREL1,0.776585438657277,krn,add,10,1
krn_add_ran10_cv2.ghatREL1,0.495139629640149,krn,add,10,2
krn_add_ran10_cv3.ghatREL1,0.670980186434598,krn,add,10,3
krn_add_ran10_cv4.ghatREL1,0.792795351448299,krn,add,10,4
krn_add_ran10_cv5.ghatREL1,0.780267417252788,krn,add,10,5
krn_add_ran11_cv1.ghatREL1,0.776272943280442,krn,add,11,1
krn_add_ran11_cv2.ghatREL1,0.689721470623614,krn,add,11,2
krn_add_ran11_cv3.ghatREL1,0.600145436467717,krn,add,11,3
krn_add_ran11_cv4.ghatREL1,0.727831842372604,krn,add,11,4
krn_add_ran11_cv5.ghatREL1,0.578288024005387,krn,add,11,5
krn_add_ran12_cv1.ghatREL1,0.577562104952879,krn,add,12,1
krn_add_ran12_cv2.ghatREL1,0.797702014785409,krn,add,12,2
krn_add_ran12_cv3.ghatREL1,0.561175647007421,krn,add,12,3
krn_add_ran12_cv4.ghatREL1,0.524763829681832,krn,add,12,4
krn_add_ran12_cv5.ghatREL1,0.651299260473311,krn,add,12,5
krn_add_ran13_cv1.ghatREL1,0.731215118239563,krn,add,13,1
krn_add_ran13_cv2.ghatREL1,0.639032157843947,krn,add,13,2
krn_add_ran13_cv3.ghatREL1,0.751807199373678,krn,add,13,3
krn_add_ran13_cv4.ghatREL1,0.619784847571051,krn,add,13,4
krn_add_ran13_cv5.ghatREL1,0.742951246318416,krn,add,13,5
krn_add_ran14_cv1.ghatREL1,0.706056417935378,krn,add,14,1
krn_add_ran14_cv2.ghatREL1,0.579515765162695,krn,add,14,2
krn_add_ran14_cv3.ghatREL1,0.67305508427692,krn,add,14,3
krn_add_ran14_cv4.ghatREL1,0.811101917584411,krn,add,14,4
krn_add_ran14_cv5.ghatREL1,0.66683622955592,krn,add,14,5
krn_add_ran15_cv1.ghatREL1,0.583831048427153,krn,add,15,1
krn_add_ran15_cv2.ghatREL1,0.734042549886274,krn,add,15,2
krn_add_ran15_cv3.ghatREL1,0.84911820557317,krn,add,15,3
krn_add_ran15_cv4.ghatREL1,0.59076743870451,krn,add,15,4
krn_add_ran15_cv5.ghatREL1,0.441410806230792,krn,add,15,5
krn_add_ran16_cv1.ghatREL1,0.657742894623805,krn,add,16,1
krn_add_ran16_cv2.ghatREL1,0.613140946356067,krn,add,16,2
krn_add_ran16_cv3.ghatREL1,0.67463047933224,krn,add,16,3
krn_add_ran16_cv4.ghatREL1,0.761469693105617,krn,add,16,4
krn_add_ran16_cv5.ghatREL1,0.677488885596132,krn,add,16,5
krn_add_ran17_cv1.ghatREL1,0.727772077544154,krn,add,17,1
krn_add_ran17_cv2.ghatREL1,0.639724577294431,krn,add,17,2
krn_add_ran17_cv3.ghatREL1,0.599841102007217,krn,add,17,3
krn_add_ran17_cv4.ghatREL1,0.78996198703524,krn,add,17,4
krn_add_ran17_cv5.ghatREL1,0.597989873400915,krn,add,17,5
krn_add_ran18_cv1.ghatREL1,0.77602235823098,krn,add,18,1
krn_add_ran18_cv2.ghatREL1,0.800891058368782,krn,add,18,2
krn_add_ran18_cv3.ghatREL1,0.618561006922455,krn,add,18,3
krn_add_ran18_cv4.ghatREL1,0.810750678036479,krn,add,18,4
krn_add_ran18_cv5.ghatREL1,0.575062218945055,krn,add,18,5
krn_add_ran19_cv1.ghatREL1,0.812015784099592,krn,add,19,1
krn_add_ran19_cv2.ghatREL1,0.677964820507513,krn,add,19,2
krn_add_ran19_cv3.ghatREL1,0.562362290725848,krn,add,19,3
krn_add_ran19_cv4.ghatREL1,0.469852373548509,krn,add,19,4
krn_add_ran19_cv5.ghatREL1,0.609919477309981,krn,add,19,5
krn_add_ran1_cv1.ghatREL1,0.742951246318416,krn,add,1,1
krn_add_ran1_cv2.ghatREL1,0.636178436995071,krn,add,1,2
krn_add_ran1_cv3.ghatREL1,0.582521920784394,krn,add,1,3
krn_add_ran1_cv4.ghatREL1,0.500616482510277,krn,add,1,4
krn_add_ran1_cv5.ghatREL1,0.718992856327437,krn,add,1,5
krn_add_ran20_cv1.ghatREL1,0.581089384234714,krn,add,20,1
krn_add_ran20_cv2.ghatREL1,0.741450430158471,krn,add,20,2
krn_add_ran20_cv3.ghatREL1,0.695369379892024,krn,add,20,3
krn_add_ran20_cv4.ghatREL1,0.521347001231563,krn,add,20,4
krn_add_ran20_cv5.ghatREL1,0.671835285237729,krn,add,20,5
krn_add_ran2_cv1.ghatREL1,0.571470977158264,krn,add,2,1
krn_add_ran2_cv2.ghatREL1,0.723049316079403,krn,add,2,2
krn_add_ran2_cv3.ghatREL1,0.726868414078855,krn,add,2,3
krn_add_ran2_cv4.ghatREL1,0.611734179400938,krn,add,2,4
krn_add_ran2_cv5.ghatREL1,0.579419314854689,krn,add,2,5
krn_add_ran3_cv1.ghatREL1,0.904508079059513,krn,add,3,1
krn_add_ran3_cv2.ghatREL1,0.636054364634394,krn,add,3,2
krn_add_ran3_cv3.ghatREL1,0.653484901408398,krn,add,3,3
krn_add_ran3_cv4.ghatREL1,0.622664102345731,krn,add,3,4
krn_add_ran3_cv5.ghatREL1,0.757753022850088,krn,add,3,5
krn_add_ran4_cv1.ghatREL1,0.722204386861428,krn,add,4,1
krn_add_ran4_cv2.ghatREL1,0.674432012618868,krn,add,4,2
krn_add_ran4_cv3.ghatREL1,0.756610870337837,krn,add,4,3
krn_add_ran4_cv4.ghatREL1,0.582548365224566,krn,add,4,4
krn_add_ran4_cv5.ghatREL1,0.583080071769095,krn,add,4,5
krn_add_ran5_cv1.ghatREL1,0.768135157770877,krn,add,5,1
krn_add_ran5_cv2.ghatREL1,0.644092764584211,krn,add,5,2
krn_add_ran5_cv3.ghatREL1,0.604267240727313,krn,add,5,3
krn_add_ran5_cv4.ghatREL1,0.730498773182562,krn,add,5,4
krn_add_ran5_cv5.ghatREL1,0.693697717349977,krn,add,5,5
krn_add_ran6_cv1.ghatREL1,0.78819519295906,krn,add,6,1
krn_add_ran6_cv2.ghatREL1,0.678057969696578,krn,add,6,2
krn_add_ran6_cv3.ghatREL1,0.664172744885699,krn,add,6,3
krn_add_ran6_cv4.ghatREL1,0.531920274356079,krn,add,6,4
krn_add_ran6_cv5.ghatREL1,0.635956787156263,krn,add,6,5
krn_add_ran7_cv1.ghatREL1,0.600183248003611,krn,add,7,1
krn_add_ran7_cv2.ghatREL1,0.776279924836905,krn,add,7,2
krn_add_ran7_cv3.ghatREL1,0.717808039057028,krn,add,7,3
krn_add_ran7_cv4.ghatREL1,0.770679622675971,krn,add,7,4
krn_add_ran7_cv5.ghatREL1,0.788286781272482,krn,add,7,5
krn_add_ran8_cv1.ghatREL1,0.690275445612813,krn,add,8,1
krn_add_ran8_cv2.ghatREL1,0.695473076860517,krn,add,8,2
krn_add_ran8_cv3.ghatREL1,0.664734492729719,krn,add,8,3
krn_add_ran8_cv4.ghatREL1,0.709624849349761,krn,add,8,4
krn_add_ran8_cv5.ghatREL1,0.66721431862029,krn,add,8,5
krn_add_ran9_cv1.ghatREL1,0.715634726035653,krn,add,9,1
krn_add_ran9_cv2.ghatREL1,0.557071086672322,krn,add,9,2
krn_add_ran9_cv3.ghatREL1,0.539730983284388,krn,add,9,3
krn_add_ran9_cv4.ghatREL1,0.82742999525948,krn,add,9,4
krn_add_ran9_cv5.ghatREL1,0.452756560146846,krn,add,9,5
krn_dom_ran10_cv1.ghatREL1,0.78036476826774,krn,dom,10,1
krn_dom_ran10_cv2.ghatREL1,0.483867128856985,krn,dom,10,2
krn_dom_ran10_cv3.ghatREL1,0.659243234376444,krn,dom,10,3
krn_dom_ran10_cv4.ghatREL1,0.782629807896586,krn,dom,10,4
krn_dom_ran10_cv5.ghatREL1,0.784762145461819,krn,dom,10,5
krn_dom_ran11_cv1.ghatREL1,0.782013422790403,krn,dom,11,1
krn_dom_ran11_cv3.ghatREL1,0.615949976840276,krn,dom,11,3
krn_dom_ran11_cv4.ghatREL1,0.739140341494489,krn,dom,11,4
krn_dom_ran11_cv5.ghatREL1,0.562871174412177,krn,dom,11,5
krn_dom_ran12_cv1.ghatREL1,0.587943539257901,krn,dom,12,1
krn_dom_ran12_cv2.ghatREL1,0.823579873529232,krn,dom,12,2
krn_dom_ran12_cv3.ghatREL1,0.590271989720498,krn,dom,12,3
krn_dom_ran12_cv4.ghatREL1,0.499641240883926,krn,dom,12,4
krn_dom_ran12_cv5.ghatREL1,0.660034673353382,krn,dom,12,5
krn_dom_ran13_cv1.ghatREL1,0.752299673359465,krn,dom,13,1
krn_dom_ran13_cv2.ghatREL1,0.631529221736682,krn,dom,13,2
krn_dom_ran13_cv3.ghatREL1,0.748115465320763,krn,dom,13,3
krn_dom_ran13_cv4.ghatREL1,0.635329861954659,krn,dom,13,4
krn_dom_ran13_cv5.ghatREL1,0.764122070858808,krn,dom,13,5
krn_dom_ran14_cv1.ghatREL1,0.737462506575452,krn,dom,14,1
krn_dom_ran14_cv2.ghatREL1,0.575591922112455,krn,dom,14,2
krn_dom_ran14_cv3.ghatREL1,0.687461745433646,krn,dom,14,3
krn_dom_ran14_cv4.ghatREL1,0.805745945377415,krn,dom,14,4
krn_dom_ran14_cv5.ghatREL1,0.664186099129088,krn,dom,14,5
krn_dom_ran15_cv1.ghatREL1,0.571797460837986,krn,dom,15,1
krn_dom_ran15_cv2.ghatREL1,0.741657833813744,krn,dom,15,2
krn_dom_ran15_cv3.ghatREL1,0.854773202560102,krn,dom,15,3
krn_dom_ran15_cv4.ghatREL1,0.572347375434557,krn,dom,15,4
krn_dom_ran15_cv5.ghatREL1,0.452284214127675,krn,dom,15,5
krn_dom_ran16_cv1.ghatREL1,0.672343382117407,krn,dom,16,1
krn_dom_ran16_cv2.ghatREL1,0.614129187299155,krn,dom,16,2
krn_dom_ran16_cv3.ghatREL1,0.685314493851998,krn,dom,16,3
krn_dom_ran16_cv4.ghatREL1,0.785434968742949,krn,dom,16,4
krn_dom_ran16_cv5.ghatREL1,0.695181508530495,krn,dom,16,5
krn_dom_ran17_cv1.ghatREL1,0.731900340926325,krn,dom,17,1
krn_dom_ran17_cv2.ghatREL1,0.638018484318296,krn,dom,17,2
krn_dom_ran17_cv3.ghatREL1,0.609754484154659,krn,dom,17,3
krn_dom_ran17_cv4.ghatREL1,0.77735453321596,krn,dom,17,4
krn_dom_ran17_cv5.ghatREL1,0.6181322571133,krn,dom,17,5
krn_dom_ran18_cv1.ghatREL1,0.787069600565875,krn,dom,18,1
krn_dom_ran18_cv2.ghatREL1,0.7964953636224,krn,dom,18,2
krn_dom_ran18_cv3.ghatREL1,0.638129523389008,krn,dom,18,3
krn_dom_ran18_cv4.ghatREL1,0.81808971874882,krn,dom,18,4
krn_dom_ran18_cv5.ghatREL1,0.574384473616753,krn,dom,18,5
