I,Row,Pedigree,Genotype,FBNote,Farm
LC,2888,Ac4540,MR_0373,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2889,Ac4540,MR_0375A,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2890,Ac4540,MR_0375B,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2891,Ac4540,MR_0376,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2892,Ac4540,MR_0377,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2893,Ac4540,MR_0378,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2894,Ac4540,MR_0380,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2895,Ac4540,MR_0382,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2896,Ac4540,MR_0384A,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2897,Ac4540,MR_0384B,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2898,Ac4540,MR_0387,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2899,Ac4540,MR_0388,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2900,Ac4540,MR_0389,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2901,Ac4540,MR_0390,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2902,Ac4540,MR_0391,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2903,Ac4540,MR_0392,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2904,Ac4540,MR_0395,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2905,Ac4540,MR_0401,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2906,Ac4540,MR_0403,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2907,Ac4540,MR_0404,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2908,Ac4540,MR_0407,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2909,Ac4540,MR_0409,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2910,Ac4540,MR_0410,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2911,Ac4540,MR_0411,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2912,Ac4540,MR_0412,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2913,Ac4540,MR_0414,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2914,Ac4540,MR_0416,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2915,Ac4540,MR_0420,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2916,Ac4540,MR_0421,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2917,Ac4540,MR_0422,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2918,Ac4540,MR_0424,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2919,Ac4540,MR_0426,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2920,Ac4540,MR_0429,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2921,Ac4540,MR_0430,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2922,Ac4540,MR_0431,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2923,Ac4540,MR_0434,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2924,Ac4540,MR_0435,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2925,Ac4540,MR_0437,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2926,Ac4540,MR_0438,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2927,Ac4540,MR_0439,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2928,Ac4540,MR_0442,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2929,Ac4540,MR_0443,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2930,Ac4540,MR_0445,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2931,Ac4540,MR_0446,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2932,Ac4540,MR_0447,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2933,Ac4540,MR_0448,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2934,Ac4540,MR_0449,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2935,Ac4540,MR_0450,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2936,Ac4540,MR_0452,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2937,Ac4540,MR_0457,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2938,Ac4540,MR_0460,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2939,Ac4540,MR_0465,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2940,Ac4540,MR_0466,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2941,Ac4540,MR_0467,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2942,Ac4540,MR_0470,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2943,Ac4540,MR_0472,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2944,Ac4540,MR_0474,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2945,Ac4540,MR_0475,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2946,Ac4540,MR_0476,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2947,Ac4540,MR_0477,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2948,Ac4540,MR_0479,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2949,Ac4540,MR_0480,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2950,Ac4540,MR_0483,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2951,Ac4540,MR_0485,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2952,Ac4540,MR_0486,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2953,Ac4540,MR_0489,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2954,Ac4540,MR_0491,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2955,Ac4540,MR_0492,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2956,Ac4540,MR_0495,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2957,Ac4540,MR_0501,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2958,Ac4540,MR_0503,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2959,Ac4540,MR_0504,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2960,Ac4540,MR_0506,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2961,Ac4540,MR_0507,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2962,Ac4540,MR_0509,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2963,Ac4540,MR_0510,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2964,Ac4540,MR_0512,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2965,Ac4540,MR_0514,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2966,Ac4540,MR_0515,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2967,Ac4540,MR_0516A,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2968,Ac4540,MR_0516B,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2969,Ac4540,MR_0520,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2970,Ac4540,MR_0523,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2971,Ac4540,MR_0524,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2972,Ac4540,MR_0525,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2973,Ac4540,MR_0527,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2974,Ac4540,MR_0528,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2975,Ac4540,MR_0529,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2976,Ac4540,MR_0532,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2977,Ac4540,MR_0533,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2978,Ac4540,MR_0534,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2979,Ac4540,MR_0536,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2980,Ac4540,MR_0539,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2981,Ac4540,MR_0540,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2982,Ac4540,MR_0542,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2983,Ac4540,MR_0543,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2984,Ac4540,MR_0545,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2985,Ac4540,MR_0546,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2986,Ac4540,MR_0548,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2987,Ac4540,MR_0549,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2988,Ac4540,MR_0550,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2989,Ac4540,MR_0551,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2990,Ac4540,MR_0552,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2991,Ac4540,MR_0554,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2992,Ac4540,MR_0556,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2993,Ac4540,MR_0557,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2994,Ac4540,MR_0558,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2995,Ac4540,MR_0559,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2996,Ac4540,MR_0560,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2997,Ac4540,MR_0562,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2998,Ac4540,MR_0565,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,2999,Ac4540,MR_0566,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3000,Ac4540,MR_0567,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3001,Ac4540,MR_0570,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3002,Ac4540,MR_0571,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3003,Ac4540,MR_0572,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3004,Ac4540,MR_0573,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3005,Ac4540,MR_0575,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3006,Ac4540,MR_0576,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3007,Ac4540,MR_0577,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3008,Ac4540,MR_0578,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3009,Ac4540,MR_0579,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3010,Ac4540,MR_0580,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3011,Ac4540,MR_0581,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3012,Ac4540,MR_0582,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3013,Ac4540,MR_0583,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3014,Ac4540,MR_0585,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3015,Ac4540,MR_0586,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3016,Ac4540,MR_0588,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3017,Ac4540,MR_0590,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3018,Ac4540,MR_0593,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3019,Ac4540,MR_0594,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3020,Ac4540,MR_0602,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3021,Ac4540,MR_0603,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3022,Ac4540,MR_0608,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3023,Ac4540,MR_0609,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3024,Ac4540,MR_0610,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3025,Ac4540,MR_0612,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3026,Ac4540,MR_0613,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3027,Ac4540,MR_0614,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3028,Ac4540,MR_0615,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3029,Ac4540,MR_0619,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3030,Ac4540,MR_0620,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3031,Ac4540,MR_0621,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3032,Ac4540,MR_0626,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3033,Ac4540,MR_0630,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3034,Ac4540,MR_0631,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3035,Ac4540,MR_0635,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3036,Ac4540,MR_0637,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3037,Ac4540,MR_0638,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3038,Ac4540,MR_0642,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3039,Ac4540,MR_0646,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3040,Ac4540,MR_0647,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3041,Ac4540,MR_0648,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3042,Ac4540,MR_0649,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3043,Ac4540,MR_0653,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3044,Ac4540,MR_0654,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3045,Ac4540,MR_0655,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3046,Ac4540,MR_0656,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3047,Ac4540,MR_0658,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3048,Ac4540,MR_0660,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3049,Ac4540,MR_0661,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3050,Ac4540,MR_0663,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3051,Ac4540,MR_0667,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3052,Ac4540,MR_0668,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3053,Ac4540,MR_0670,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3054,Ac4540,MR_0673,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3055,Ac4540,MR_0675,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3056,Ac4540,MR_0676,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3057,Ac4540,MR_0677,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3058,Ac4540,MR_0679,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3059,Ac4540,MR_0682,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3060,Ac4540,MR_0683,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3061,Ac4540,MR_0684,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3062,Ac4540,MR_0686,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3063,Ac4540,MR_0688,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3064,Ac4540,MR_0689,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3065,Ac4540,MR_0692,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3066,Ac4540,MR_0695,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3067,Ac4540,MR_0701,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3068,Ac4540,MR_0702,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3069,Ac4540,MR_0706,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3070,Ac4540,MR_0708,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3071,Ac4540,MR_0709,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3072,Ac4540,MR_0711,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3073,Ac4540,MR_0712,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3074,Ac4540,MR_0713,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3075,Ac4540,MR_0714,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3076,Ac4540,MR_0715,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3077,Ac4540,MR_0716,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3078,Ac4540,MR_0720,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3079,Ac4540,MR_0721,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3080,Ac4540,MR_0723,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3081,Ac4540,MR_0725,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3082,Ac4540,MR_0726A,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3083,Ac4540,MR_0726B,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3084,Ac4540,MR_0727,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3085,Ac4540,MR_0728,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3086,Ac4540,MR_0731,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3087,Ac4540,MR_0732,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3088,Ac4540,MR_0733,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3089,Ac4540,MR_0738,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3090,Ac4540,MR_0742,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3091,Ac4540,MR_0743,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3092,Ac4540,MR_0745,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3093,Ac4540,MR_0746,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3094,Ac4540,MR_0747,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3095,Ac4540,MR_0750,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3096,Ac4540,MR_0751,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3097,Ac4540,MR_0752,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3098,Ac4540,MR_0753,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3099,Ac4540,MR_0754,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3100,Ac4540,MR_0755,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3101,Ac4540,MR_0758,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3102,Ac4540,MR_0760,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3103,Ac4540,MR_0763,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3104,Ac4540,MR_0765,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3105,Ac4540,MR_0767,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3106,Ac4540,MR_0768,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3107,Ac4540,MR_0769,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3108,Ac4540,MR_0770,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3109,Ac4540,MR_0771,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3110,Ac4540,MR_0773,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3111,Ac4540,MR_0778,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3112,Ac4540,MR_0781,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3113,Ac4540,MR_0783,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3114,Ac4540,MR_0784,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3115,Ac4540,MR_0786,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3116,Ac4540,MR_0787,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3117,Ac4540,MR_0788,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3118,Ac4540,MR_0790,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3119,Ac4540,MR_0793,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3120,Ac4540,MR_0794,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3121,Ac4540,MR_0795,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3122,Ac4540,MR_0802,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3123,Ac4540,MR_0803,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3124,Ac4540,MR_0805,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3125,Ac4540,MR_0808,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3126,Ac4540,MR_0809,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3127,Ac4540,MR_0810,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3128,Ac4540,MR_0811,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3129,Ac4540,MR_0813,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3130,Ac4540,MR_0815,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3131,Ac4540,MR_0817,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3132,Ac4540,MR_0818,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3133,Ac4540,MR_0820,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3134,Ac4540,MR_0821,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3135,Ac4540,MR_0823,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3136,Ac4540,MR_0827,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3137,Ac4540,MR_0828,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3138,Ac4540,MR_0829,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3139,Ac4540,MR_0830,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3140,Ac4540,MR_0832,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3141,Ac4540,MR_0835,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3142,Ac4540,MR_0836,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3143,Ac4540,MR_0837,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3144,Ac4540,MR_0838,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3145,Ac4540,MR_0839,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3146,Ac4540,MR_0841,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3147,Ac4540,MR_0842,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3148,Ac4540,MR_0844,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3149,Ac4540,MR_0847,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3150,Ac4540,MR_0850,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3151,Ac4540,MR_0851,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3152,Ac4540,MR_0853,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3153,Ac4540,MR_0857,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3154,Ac4540,MR_0860,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3155,Ac4540,MR_0861,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3156,Ac4540,MR_0863,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3157,Ac4540,MR_0864,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3158,Ac4540,MR_0865,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3159,Ac4540,MR_0866,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3160,Ac4540,MR_0867,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3161,Ac4540,MR_0869,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3162,Ac4540,MR_0873,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3163,Ac4540,MR_0874,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3164,Ac4540,MR_0876,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3165,Ac4540,MR_0878,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3166,Ac4540,MR_0880,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3167,Ac4540,MR_0881,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3168,Ac4540,MR_0882,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3169,Ac4540,MR_0885,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3170,Ac4540,MR_0887,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3171,Ac4540,MR_0889,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3172,Ac4540,MR_0890,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3173,Ac4540,MR_0901,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3174,Ac4540,MR_0902,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3175,Ac4540,MR_0903,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3176,Ac4540,MR_0904,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3177,Ac4540,MR_0905,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3178,Ac4540,MR_0906,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3179,Ac4540,MR_0907,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3180,Ac4540,MR_0908,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3181,Ac4540,MR_0910,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3182,Ac4540,MR_0911,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3183,Ac4540,MR_0912,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3184,Ac4540,MR_0913,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3185,Ac4540,MR_0914,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3186,Ac4540,MR_0915,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3187,Ac4540,MR_0916,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3188,Ac4540,MR_0917,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3189,Ac4540,MR_0918,W22 x Z. mays parviglumis;  BC2S3,Curtiss
LC,3190,Ac4540,MR_0919,W22 x Z. mays parviglumis;  BC2S3,Curtiss
